"FIPS","State","County","X","Y","2012","2013","2014","2015","2016"
19189,"Iowa","Winnebago County",182720.9052,2267046.503,"68.3","71.3","71.6","70.8","71.5"
19191,"Iowa","Winneshiek County",335421.6231,2262509.689,"62.2","70.8","70.4","74.6","74.2"
19193,"Iowa","Woodbury County",-3627.525902,2154521.68,"41.9","56.4","58.8","57.8","58.8"
19195,"Iowa","Worth County",220871.6095,2268048.548,"47.7","65.1","66.8","68.5","70.1"
19197,"Iowa","Wright County",184349.6019,2195077.39,"45.9","56.4","60.5","61.1","58.5"
20001,"Kansas","Allen County",60879.89716,1650231.952,"46.6","61.7","59.1","61.2","62.6"
20003,"Kansas","Anderson County",61295.54583,1687039.13,"60.3","44.4","47.7","51.5","50.6"
20005,"Kansas","Atchison County",58384.41407,1834707.933,"56.1","56","56.5","58.2","59.7"
20007,"Kansas","Barber County",-235914.3409,1579742.59,"60.2","70.2","69","64.2","56.4"
20009,"Kansas","Barton County",-238159.1305,1719964.479,"51.4","59.3","56.4","56.2","55.7"
20011,"Kansas","Bourbon County",100287.8303,1647189.09,"48.6","68","66.5","65.7","61.4"
20013,"Kansas","Brown County",36965.16263,1867621.2,"51.5","51.7","53.9","53","54.3"
20015,"Kansas","Butler County",-73174.35697,1638628.666,"51.3","70.4","72.7","73.2","74.8"
20017,"Kansas","Chase County",-51475.9499,1696835.386,"48.3","57.8","54.9","55.3","57.6"
20019,"Kansas","Chautauqua County",-21583.96385,1567602.626,"55.5","51","48.6","52.1","53.6"
20021,"Kansas","Cherokee County",101483.1699,1570336.284,"42.8","56.5","59.9","60.6","61.9"
20023,"Kansas","Cheyenne County",-486197.7697,1877648.725,"41.9","64.7","70.3","71.3","66.4"
20025,"Kansas","Clark County",-335587.5338,1583875.774,"38.5","59.4","60.8","60","63.5"
20027,"Kansas","Clay County",-99487.57907,1814679.226,"45.5","69.3","75.6","77.4","77.6"
20029,"Kansas","Cloud County",-140562.3448,1829976.322,"53.4","57.7","61.2","63.8","62.3"
20031,"Kansas","Coffey County",23055.39638,1689398.086,"54.8","69.7","65","63.2","62.3"
20033,"Kansas","Comanche County",-287584.0047,1577137.416,"63.4","63.7","71.3","78.5","80.7"
20035,"Kansas","Cowley County",-73583.74988,1577727.52,"64.4","61","62.4","64.1","65.6"
20037,"Kansas","Crawford County",100532.5574,1608192.371,"30.9","67.4","64.8","67.9","69.5"
20039,"Kansas","Decatur County",-378359.4027,1871727.422,"59.9","63.4","71.6","65.9","58.7"
20041,"Kansas","Dickinson County",-99078.24894,1760491.076,"59.7","59.5","60.3","59.5","63.2"
20043,"Kansas","Doniphan County",72413.9238,1863541.326,"42.4","61.4","62.1","55.8","57.3"
20045,"Kansas","Douglas County",60792.77511,1762195.52,"61.8","81.7","81.2","81.8","81.7"
20047,"Kansas","Edwards County",-288459.9891,1655270.492,"45.2","45.4","46.6","54.6","50.3"
20049,"Kansas","Elk County",-21354.78082,1601614.57,"32.8","61.7","62.6","67.3","71.7"
20051,"Kansas","Ellis County",-284926.348,1770319.19,"49.3","72.1","73.9","74.9","74.8"
20053,"Kansas","Ellsworth County",-189965.8153,1743141.519,"49.9","46.5","48","50.2","53.6"
20055,"Kansas","Finney County",-411698.7877,1678036.22,"54.9","46.3","46","45.2","46.9"
20057,"Kansas","Ford County",-339512.9888,1635242.258,"64.6","38.5","42","41.8","41.8"
20059,"Kansas","Franklin County",61609.48986,1726324.68,"47.9","59","64.1","59.3","61.7"
20061,"Kansas","Geary County",-64555.36534,1775423.556,"54.2","68.4","67.2","69","65.9"
20063,"Kansas","Gove County",-384946.3329,1774569.009,"72.3","58.4","66.7","62.1","65.4"
20065,"Kansas","Graham County",-331504.4913,1820904.256,"53.5","61.9","64.7","67.3","74.1"
20067,"Kansas","Grant County",-464192.9137,1626739.328,"48.7","49.5","47.4","46.4","37.4"
20069,"Kansas","Gray County",-387247.4839,1642549.406,"53.2","50.4","51.8","52.8","53.5"
20071,"Kansas","Greeley County",-501411.7059,1732036.67,"70.9","61.2","73.6","76.3","62.9"
20073,"Kansas","Greenwood County",-20274.24619,1649105.003,"36.6","61.8","58.1","60.4","58.2"
20075,"Kansas","Hamilton County",-503452.867,1678072.133,"57.4","43.3","42.4","43.5","42.6"
20077,"Kansas","Harper County",-182519.83,1574241.374,"49.5","61.7","64.6","61.8","64.2"
20079,"Kansas","Harvey County",-124071.6188,1668616.897,"52.1","60.3","60.8","62.3","63.4"
20081,"Kansas","Haskell County",-426018.9552,1624657.877,"62.3","39.4","41.2","39","37"
20083,"Kansas","Hodgeman County",-338571.8121,1679649.047,"40.4","64.6","56.7","58.4","59.9"
20085,"Kansas","Jackson County",17538.15502,1821595.378,"49.2","62.9","65.3","66.3","67.5"
20087,"Kansas","Jefferson County",52717.59147,1801448.152,"46.1","61","62.7","63.9","62.7"
20089,"Kansas","Jewell County",-188258.5912,1865050.74,"43.9","65.4","66.6","67.7","72.3"
20091,"Kansas","Johnson County",101181.4503,1762500.879,"43.6","83.3","83.7","84","84"
20093,"Kansas","Kearny County",-462531.5211,1675789.721,"59.3","47.9","44.8","52.4","60.8"
20095,"Kansas","Kingman County",-186923.3549,1615540.132,"75.2","70.3","68.3","63.6","63.2"
20097,"Kansas","Kiowa County",-287453.6092,1618321.265,"62.2","70.8","71.4","73.3","77.4"
20099,"Kansas","Labette County",61760.00856,1572415.159,"59","63.5","66.5","64.1","61.6"
20101,"Kansas","Lane County",-385787.8801,1725824.156,"61.8","51.2","60.1","60","70.5"
20103,"Kansas","Leavenworth County",82315.70083,1797675.844,"46.1","63.9","64.8","64.7","66.2"
20105,"Kansas","Lincoln County",-189270.8259,1782224.616,"48.1","66.5","63.9","67.7","67.9"
20107,"Kansas","Linn County",100345.4463,1687249.346,"44.5","55.6","61.6","60.5","64.9"
20109,"Kansas","Logan County",-442032.7522,1777631.392,"42.5","69.2","70.1","64.5","62.7"
20111,"Kansas","Lyon County",-13209.59293,1713902.417,"54.1","55.5","56.4","57.6","56.8"
20113,"Kansas","Mcpherson County",-142543.4842,1707985.535,"72.6","63.1","65.3","68.5","67.8"
20115,"Kansas","Marion County",-94955.52035,1703601.14,"52.8","60.5","61.9","62.9","59.8"
20117,"Kansas","Marshall County",-44374.55749,1862839.045,"68.2","54","55.6","64","62.4"
20119,"Kansas","Meade County",-383508.9659,1586258.413,"46","55.4","56.9","53.5","57.9"
20121,"Kansas","Miami County",100278.4398,1726616.077,"29.6","70.4","70.5","71.4","71.6"
20123,"Kansas","Mitchell County",-188494.9587,1821205.127,"59","67.2","74.1","79","78.1"
20125,"Kansas","Montgomery County",22615.81318,1572357.324,"28","57.2","57.8","59.4","61.3"
20127,"Kansas","Morris County",-55996.1958,1740074.661,"55.1","57.5","54.5","61.5","64.4"
20129,"Kansas","Morton County",-509638.9987,1587760.151,"37.5","66.8","70.3","64.2","65.5"
20131,"Kansas","Nemaha County",-1182.548217,1862694.791,"56.3","63.9","61.3","60.5","67.6"
20133,"Kansas","Neosho County",60653.81476,1613545.131,"47.3","53.7","57","55.9","64.1"
20135,"Kansas","Ness County",-338259.9464,1723583.668,"30.8","49.5","50.2","50.6","54.9"
20137,"Kansas","Norton County",-331169.1734,1869626.121,"34.3","54.2","60.5","60.8","55.3"
20139,"Kansas","Osage County",23528.40693,1735976.664,"43.1","61.6","64.5","64.4","62.8"
20141,"Kansas","Osborne County",-236283.6971,1817624.907,"42.1","59.7","62.1","66","63.9"
20143,"Kansas","Ottawa County",-141325.3508,1790992.948,"43.7","66.8","69","71.4","71.3"
20145,"Kansas","Pawnee County",-280788.5133,1687914.635,"38.6","64.2","63.9","63","59.2"
20147,"Kansas","Phillips County",-283998.0473,1867842.494,"65.2","64.7","68.5","70","71.1"
20149,"Kansas","Pottawatomie County",-29253.58563,1817443.401,"52.9","72.3","71.2","71.2","74.4"
20151,"Kansas","Pratt County",-239359.7498,1626824.34,"30.7","60.8","62.2","63.8","69.4"
20153,"Kansas","Rawlins County",-430640.5663,1874424.692,"58.5","58.7","61.1","65.6","69.6"
20155,"Kansas","Reno County",-181529.3175,1659568.41,"51.6","59.4","60.8","62","62.7"
20157,"Kansas","Republic County",-139983.916,1868921.465,"42.8","69.5","63.5","62.1","64.3"
20159,"Kansas","Rice County",-190486.4566,1703958.028,"35","53.4","54.6","56.4","56.4"
20161,"Kansas","Riley County",-62782.63148,1808338.094,"35.8","82.4","80.7","82.5","82.9"
20163,"Kansas","Rooks County",-283849.6143,1819136.411,"56.2","64.2","63.1","65.7","73.1"
20165,"Kansas","Rush County",-285691.6562,1726410.134,"56.5","67.4","71.7","72","70.2"
20167,"Kansas","Russell County",-237270.8833,1768804.7,"61.4","57.7","64.3","64.8","68.7"
20169,"Kansas","Saline County",-141996.5298,1751946.36,"40.1","61.6","61.1","59.9","60.6"
20171,"Kansas","Scott County",-423809.5526,1727808.695,"46.9","62.8","67.7","61.2","53.2"
20173,"Kansas","Sedgwick County",-127607.8008,1628461.163,"50.1","64.2","65.5","66.3","67.1"
20175,"Kansas","Seward County",-426342.0611,1583288.06,"52","33.7","34.8","37.4","37.6"
20177,"Kansas","Shawnee County",20884.13626,1779582.263,"29.4","64","64.5","65.4","65"
20179,"Kansas","Sheridan County",-379144.5168,1823028.839,"48.4","69.4","70.2","68.9","64.9"
20181,"Kansas","Sherman County",-488099.435,1829012.11,"46.6","55.2","57","59.8","63.2"
20183,"Kansas","Smith County",-236402.8679,1866367.683,"53.6","60.6","69.2","79.1","75.4"
20185,"Kansas","Stafford County",-236256.735,1669684.651,"59","62.9","66.1","62.5","63.3"
20187,"Kansas","Stanton County",-505790.2027,1629263.589,"68.2","36.7","43.4","52.8","57.7"
20189,"Kansas","Stevens County",-466852.9311,1585353.725,"58.9","48","51.9","49.7","51.7"
20191,"Kansas","Sumner County",-129774.216,1578319.571,"54.3","61.3","61.5","58.4","62.4"
20193,"Kansas","Thomas County",-431461.5382,1825754.708,"61","74.3","75.6","74.5","80.4"
20195,"Kansas","Trego County",-332595.651,1772133.762,"48","62.7","58.2","73.7","74.8"
20197,"Kansas","Wabaunsee County",-17583.81056,1769680.7,"48.8","68","70.2","73.2","74.6"
20199,"Kansas","Wallace County",-494799.7538,1780612.989,"56.7","70.6","69.8","73.8","67.3"
20201,"Kansas","Washington County",-92302.16319,1863313.616,"48.1","69.8","72.4","69.7","66.1"
20203,"Kansas","Wichita County",-461820.0353,1729814.61,"38.7","57.2","54.7","55.4","54.3"
20205,"Kansas","Wilson County",22467.50545,1613477.525,"65.4","47.3","48","50.7","48.9"
20207,"Kansas","Woodson County",22587.08389,1650165.016,"58.6","47.5","49.3","54.1","54.1"
20209,"Kansas","Wyandotte County",105810.4727,1788419.569,"70.9","45.1","46.7","47.4","48.3"
21001,"Kentucky","Adair County",941700.8,1615562.7,"61.9","49.7","47.7","46.6","46.1"
21003,"Kentucky","Allen County",866134.3602,1567594.736,"61","42.8","45.4","46.8","48.1"
21005,"Kentucky","Anderson County",955348.6486,1718643.125,"69.7","60.8","58.5","60.5","55.3"
21007,"Kentucky","Ballard County",616136.4999,1580015.934,"64.5","52.3","54.6","57","55.5"
21009,"Kentucky","Barren County",886194.1162,1593854.655,"58.3","46.5","48.5","48.6","48.2"
21011,"Kentucky","Bath County",1061128.206,1747580.502,"60.5","47.4","50.1","49.8","55.8"
21013,"Kentucky","Bell County",1087535.741,1591234.521,"44.3","37","40.5","40.6","42.3"
21015,"Kentucky","Boone County",965302.8041,1828836.628,"52.9","70.1","69.8","70.9","72.1"
21017,"Kentucky","Bourbon County",1019460.999,1749261.249,"33.6","49.1","48.9","48.8","52.2"
21019,"Kentucky","Boyd County",1148513.426,1783642.548,"35.5","60","60.7","62.9","64.9"
21021,"Kentucky","Boyle County",971143.8496,1677670.349,"29.8","55","55.8","57.2","60.9"
21023,"Kentucky","Bracken County",1023609.905,1804246.565,"48.4","40.6","49.2","51.9","52.3"
21025,"Kentucky","Breathitt County",1106472.002,1683097.518,"45.2","34.6","35.4","40","42"
21027,"Kentucky","Breckinridge County",833615.6905,1679412.5,"54.2","39.6","42.4","42.9","42.3"
21029,"Kentucky","Bullitt County",894680.808,1708002.768,"35.7","53","54.5","55.8","56.1"
21031,"Kentucky","Butler County",817930.4907,1614094.778,"43.2","46.5","44.8","44","42.6"
21033,"Kentucky","Caldwell County",714630.1948,1597656.638,"61.9","43","51.2","55.1","55.8"
21035,"Kentucky","Calloway County",683989.7367,1536110.77,"46.7","65.8","65.3","63.3","65.4"
21037,"Kentucky","Campbell County",995341.0133,1829849.852,"37.6","64.5","66.6","68.2","69"
21039,"Kentucky","Carlisle County",620370.2541,1557238.848,"49.5","49.5","58.5","55","51.8"
21041,"Kentucky","Carroll County",935417.2023,1791302.639,"77.3","32.1","35.4","31.5","35"
21043,"Kentucky","Carter County",1118046.098,1774777.045,"56.6","50.3","48","48.6","49.4"
21045,"Kentucky","Casey County",969663.5684,1643384.402,"56.9","42.5","41.5","42.5","42.3"
21047,"Kentucky","Christian County",750274.318,1572461.705,"48.5","53.6","55.2","57.2","59.7"
21049,"Kentucky","Clark County",1028627.82,1723746.936,"52","53.5","56.6","57.3","57.2"
21051,"Kentucky","Clay County",1077796.795,1638399.473,"39.8","24.6","26.1","30.7","34.3"
21053,"Kentucky","Clinton County",959132.4154,1575112.065,"33.9","37.2","36.1","43.7","42.1"
21055,"Kentucky","Crittenden County",692647.1271,1619078.636,"51.2","41.6","45.8","46.3","51.1"
21057,"Kentucky","Cumberland County",936231.6847,1579167.883,"66.6","31.3","39.4","49.2","54.4"
21059,"Kentucky","Daviess County",776887.0898,1669216.59,"49.6","56.5","58.4","60.7","59.1"
21061,"Kentucky","Edmonson County",856673.045,1618217.735,"40.8","39.7","43.2","43.9","47.1"
21063,"Kentucky","Elliott County",1117056.88,1752009.527,"28.3","46.9","45.6","41.2","41.6"
21065,"Kentucky","Estill County",1048428.033,1694839.649,"55.5","27.4","28.5","32.6","33.7"
21067,"Kentucky","Fayette County",1000808.448,1728471.475,"49.3","72.8","73.3","72.7","73"
21069,"Kentucky","Fleming County",1061827.457,1773164.974,"65.2","47.2","43.8","44.7","42.9"
21071,"Kentucky","Floyd County",1156068.551,1693944.092,"46.2","41.3","44.9","49","50.8"
21073,"Kentucky","Franklin County",962152.0583,1745973.867,"52.8","55.3","56.7","56","56.5"
21075,"Kentucky","Fulton County",603676.5168,1522453.766,"48.5","42.2","43.8","45.9","47.7"
21077,"Kentucky","Gallatin County",956850.7144,1803859.342,"45.6","45.7","44.8","46.2","48.7"
21079,"Kentucky","Garrard County",999410.0217,1682812.965,"49.4","43.6","46.3","47.6","48.2"
21081,"Kentucky","Grant County",978448.7803,1794211.126,"56.5","49.6","51.4","50.3","48"
21083,"Kentucky","Graves County",649632.6002,1544838.044,"37.6","50.2","50.8","52.1","47.5"
21085,"Kentucky","Grayson County",844600.9004,1645362.766,"59.1","39.6","40.3","44.6","43.3"
21087,"Kentucky","Green County",915945.9946,1630695.12,"56.9","39.1","38.7","39.6","38.8"
21089,"Kentucky","Greenup County",1125549.088,1801603.161,"65.6","56.6","59.8","61.1","61"
21091,"Kentucky","Hancock County",802609.0298,1684032.009,"67.5","52.7","50.4","50.3","54.2"
21093,"Kentucky","Hardin County",874908.0541,1675227.326,"46.4","59.6","62.5","62.5","64.3"
21095,"Kentucky","Harlan County",1125645.742,1610561.689,"68.7","39.8","42.8","43","44"
21097,"Kentucky","Harrison County",1006336.675,1774227.021,"62.4","49.9","51","52.4","53.6"
21099,"Kentucky","Hart County",886540.678,1631565.906,"63.5","32.7","33.1","33.5","35.3"
21101,"Kentucky","Henderson County",734016.6506,1672529.935,"48.4","52.5","53.2","56.3","56.3"
21103,"Kentucky","Henry County",938637.5881,1766890.415,"54.9","37.5","42.7","41.4","41"
21105,"Kentucky","Hickman County",621340.8388,1537659.985,"55.8","55.4","59.9","52.5","59.4"
21107,"Kentucky","Hopkins County",741658.25,1618361.78,"48.1","52.4","55","54.1","53.1"
21109,"Kentucky","Jackson County",1048662.72,1664054.129,"50.9","30.5","36.8","38.5","40.3"
21111,"Kentucky","Jefferson County",895510.0722,1732713.388,"49.5","66.8","67.8","68.1","68"
21113,"Kentucky","Jessamine County",992626.0357,1708227.19,"56.5","59.4","61.7","62.6","62.9"
21115,"Kentucky","Johnson County",1144158.248,1725117.129,"39.6","41.1","42.4","42.9","46.4"
21117,"Kentucky","Kenton County",982390.2302,1826807.693,"58.8","64.7","65.2","66.2","66.2"
21119,"Kentucky","Knott County",1141078.447,1668871.196,"58.9","44.4","42.7","44","41.8"
21121,"Kentucky","Knox County",1069418.542,1606916.78,"44.3","28.2","31.5","31.8","35.9"
21123,"Kentucky","Larue County",899784.9752,1660706.42,"40.4","50.3","44.7","44.5","43.7"
21125,"Kentucky","Laurel County",1043281.228,1628436.018,"64.5","47.8","47.4","46.5","45.1"
21127,"Kentucky","Lawrence County",1149043.114,1750729.517,"54.8","39.9","40.4","44","44.9"
21129,"Kentucky","Lee County",1071383.021,1686725.709,"61.7","35.6","34.8","38","37.4"
21131,"Kentucky","Leslie County",1107838.717,1634938.508,"65","37.1","39.1","42.9","45.4"
21133,"Kentucky","Letcher County",1153281.049,1644228.872,"59.9","44.6","49.2","50","50.3"
21135,"Kentucky","Lewis County",1086761.949,1794677.716,"59.4","35.9","42.2","48.3","45.9"
21137,"Kentucky","Lincoln County",991238.5562,1660932.284,"64.8","39.8","38.7","42.4","46.3"
21139,"Kentucky","Livingston County",671505.6384,1601301.258,"50.6","41.6","43.2","41.9","37.6"
21141,"Kentucky","Logan County",804382.0123,1573656.9,"50.3","36.4","40","44.9","45.6"
21143,"Kentucky","Lyon County",697006.2582,1581944.101,"63.3","52","52.6","48.2","52.9"
21145,"Kentucky","Mccracken County",641392.5821,1581393.688,"72.1","64.1","64.4","62.9","61.3"
21147,"Kentucky","Mccreary County",1016349.559,1582938.887,"53.2","40","42.4","40.5","40.1"
21149,"Kentucky","Mclean County",763712.3053,1645168.922,"51.1","45.6","49","48.8","53.3"
21151,"Kentucky","Madison County",1020870.008,1694461.791,"34.2","63.4","64.5","65.6","67.6"
21153,"Kentucky","Magoffin County",1126182.237,1706667.074,"40.4","37","32.7","33.8","37.9"
21155,"Kentucky","Marion County",937021.6886,1665643.712,"47.2","42.4","41","41.3","43.4"
21157,"Kentucky","Marshall County",676580.5764,1564997.472,"56","51.8","54.2","58.1","60.6"
21159,"Kentucky","Martin County",1172243.039,1723820.988,"57.7","36","42.1","42.6","44.2"
21161,"Kentucky","Mason County",1047671.307,1796733.671,"55.4","49.9","52.7","54.1","55.8"
21163,"Kentucky","Meade County",849807.1755,1703201.986,"48.3","58.9","58.5","58.5","57.5"
21165,"Kentucky","Menifee County",1076447.664,1726605.282,"53.9","41.2","42.9","48.5","42.6"
21167,"Kentucky","Mercer County",967986.3016,1698383.653,"51.2","50","50.8","55","55"
21169,"Kentucky","Metcalfe County",912602.7738,1599531.712,"43","31.7","33","36","40.2"
21171,"Kentucky","Monroe County",908287.3606,1567700.841,"44.7","37","36.7","43.9","44.9"
21173,"Kentucky","Montgomery County",1048062.863,1733211.96,"52.5","45.7","46.7","49.8","54.7"
21175,"Kentucky","Morgan County",1106182.272,1728367.484,"46.2","35.7","36.7","42.5","45.4"
21177,"Kentucky","Muhlenberg County",777489.7692,1611204.349,"51.4","44.2","48","46.8","46.1"
21179,"Kentucky","Nelson County",916788.4492,1691811.349,"51.6","47.8","46.4","49.6","50.1"
21181,"Kentucky","Nicholas County",1034947.908,1765758.104,"62.2","44","53.4","55.8","56.1"
21183,"Kentucky","Ohio County",800401.4593,1642899.934,"44.5","41.2","42.4","41.5","41"
21185,"Kentucky","Oldham County",910919.9463,1758249.939,"64.2","72","71.1","70.5","71.1"
21187,"Kentucky","Owen County",962695.7164,1777783.801,"45.9","47.1","50.1","49.3","45.4"
21189,"Kentucky","Owsley County",1076743.555,1667665.456,"43.7","29.9","37.9","36.5","37.5"
21191,"Kentucky","Pendleton County",1000402.446,1802142.46,"79.5","43.5","45.6","43.3","45"
21193,"Kentucky","Perry County",1119520.16,1653487.525,"58.1","43.6","48.7","50.1","50.2"
21195,"Kentucky","Pike County",1187787.588,1688475.466,"70.4","43.8","46.5","46.2","45.7"
